ts,final_label,rf_label,rf_conf,if_score,route,unsup_verdict,thr_in,thr_out,conf_gate,is_partial,src_ip,src_port,dst_ip,dst_port,latency_ms
1757700021.438689,Benign,Benign,1.000000,0.375100,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757700021.472599,Benign,Benign,1.000000,0.375100,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757700021.508973,Benign,Benign,0.910000,0.349611,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,41610,10.128.0.5,22,
1757700024.448447,Benign,Benign,0.950000,0.390254,rf_confident,inlier,0.389098,0.389098,0.750,0,120.48.175.241,55388,10.128.0.5,22,
1757700027.409004,Benign,Benign,0.860000,0.121378,rf_confident,outlier,0.379100,0.379100,0.750,1,118.145.184.208,33038,10.128.0.5,22,
1757700027.446167,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,120.48.175.241,46970,
1757700033.408272,Benign,Benign,1.000000,0.383305,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.245.130,41239,10.128.0.5,22,
1757700033.671440,Benign,Benign,0.890000,0.383423,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,41610,10.128.0.5,22,
1757700040.020477,Unknown/Anomaly,Benign,0.720000,0.364264,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,118.145.184.208,39974,
1757700041.432143,Benign,Benign,1.000000,0.361803,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,36498,108.177.121.95,443,
1757700046.185218,Benign,Benign,1.000000,0.334816,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.245.130,41239,10.128.0.5,22,
1757700049.424314,Benign,Benign,1.000000,0.246746,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757700049.466218,Benign,Benign,1.000000,0.244886,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757700055.400372,Benign,Benign,1.000000,0.391094,rf_confident,inlier,0.389098,0.389098,0.750,0,118.145.184.208,41610,10.128.0.5,22,
1757700064.616511,Benign,Benign,0.830000,0.324845,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,50458,10.128.0.5,22,
1757700065.427547,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,120.48.175.241,44678,
1757700065.462247,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,118.145.184.208,39974,
1757700067.442839,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,120.48.175.241,46970,
1757700074.085912,Unknown/Anomaly,Benign,0.740000,0.266499,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,118.145.184.208,50458,10.128.0.5,22,
1757700075.445199,Benign,Benign,1.000000,-0.013249,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,46054,74.125.201.95,443,
1757700077.037508,Benign,Benign,0.750000,0.219803,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,42314,10.128.0.5,22,
1757700077.080263,Benign,Benign,0.820000,0.297595,rf_confident,outlier,0.389098,0.389098,0.750,0,120.48.175.241,44256,10.128.0.5,22,
1757700077.446506,Benign,Benign,1.000000,0.384132,rf_confident,inlier,0.379100,0.379100,0.750,1,118.145.184.208,44406,10.128.0.5,22,
1757700081.445236,Benign,Benign,1.000000,0.383885,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757700081.481097,Benign,Benign,1.000000,0.384044,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757700083.207930,Benign,Benign,0.870000,0.219747,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,51098,10.128.0.5,22,
1757700083.455495,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,120.48.175.241,44678,
1757700092.447566,Benign,Benign,0.850000,0.320365,rf_confident,outlier,0.389098,0.389098,0.750,0,80.94.93.233,54538,10.128.0.5,22,
1757700093.462417,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,118.145.184.208,39974,
1757700099.467229,Benign,Benign,1.000000,0.384132,rf_confident,inlier,0.379100,0.379100,0.750,1,118.145.184.208,42314,10.128.0.5,22,
1757700101.470257,Benign,Benign,0.970000,0.331460,rf_confident,outlier,0.379100,0.379100,0.750,1,118.145.184.208,51098,10.128.0.5,22,
1757700104.749840,Benign,Benign,0.960000,0.366009,rf_confident,outlier,0.389098,0.389098,0.750,0,80.94.93.233,52656,10.128.0.5,22,
1757700107.468086,Benign,Benign,1.000000,0.383305,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.245.130,41239,10.128.0.5,22,
1757700111.473050,Benign,Benign,1.000000,0.244196,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757700111.509412,Benign,Benign,1.000000,0.247133,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757700111.544341,Benign,Benign,1.000000,0.361219,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,47466,74.125.126.95,443,
1757700113.755289,Benign,Benign,0.960000,0.366287,rf_confident,outlier,0.389098,0.389098,0.750,0,80.94.93.233,22114,10.128.0.5,22,
1757700116.905124,Unknown/Anomaly,Benign,0.560000,0.269254,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,118.145.184.208,51098,10.128.0.5,22,
1757700117.491216,Benign,Benign,1.000000,0.302744,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,80.94.93.233,54538,
1757700121.487411,Benign,Benign,1.000000,0.220411,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,120.48.175.241,44256,
1757700121.522744,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,120.48.175.241,53724,
1757700123.003304,Benign,Benign,0.970000,0.309733,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,80.94.93.233,22114,
1757700127.500348,Benign,Benign,1.000000,0.302744,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,80.94.93.233,52656,
1757700127.550803,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,120.48.175.241,44678,
1757700129.160097,Unknown/Anomaly,Benign,0.530000,0.291311,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,118.145.184.208,51098,
1757700132.203644,Benign,Benign,0.950000,0.387182,rf_confident,outlier,0.389098,0.389098,0.750,0,210.90.155.79,56668,10.128.0.5,22,
1757700135.313826,Unknown/Anomaly,Benign,0.740000,0.294341,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,120.48.175.241,32870,10.128.0.5,22,
1757700135.507954,Benign,Benign,1.000000,-0.002478,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,46054,74.125.201.95,443,
1757700139.516602,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,120.48.175.241,53724,
1757700141.513942,Benign,Benign,1.000000,0.383637,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757700141.548423,Benign,Benign,1.000000,0.383637,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757700144.461277,Benign,Benign,0.810000,0.296332,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,118.145.184.208,51098,
1757700151.523781,Benign,Benign,1.000000,0.220411,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,120.48.175.241,44256,
1757700153.527949,Benign,Benign,0.980000,0.391602,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.245.130,41239,10.128.0.5,22,
1757700153.561657,Benign,Benign,0.870000,0.271157,rf_confident,outlier,0.379100,0.379100,0.750,1,120.48.175.241,32870,10.128.0.5,22,
1757700153.593206,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,118.145.184.208,39974,
1757700153.682395,Benign,Benign,1.000000,0.408584,rf_confident,inlier,0.389098,0.389098,0.750,0,118.145.184.208,50168,10.128.0.5,22,
1757700156.778509,Benign,Benign,0.900000,0.311258,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,59998,10.128.0.5,22,
1757700162.943406,Benign,Benign,0.900000,0.320651,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,37522,10.128.0.5,22,
1757700165.908285,Unknown/Anomaly,Brute Force (Hydra),0.510000,0.369865,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,34.136.1.139,38434,10.128.0.5,22,
1757700165.942338,Benign,Benign,1.000000,0.335571,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.245.130,41239,10.128.0.5,22,
1757700169.149484,Benign,Benign,0.880000,0.374418,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,118.145.184.208,37522,
1757700169.540773,Benign,Benign,1.000000,0.228763,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757700169.581070,Benign,Benign,1.000000,0.236789,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757700175.381456,Benign,Benign,0.860000,0.322572,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,49432,10.128.0.5,22,
1757700175.550092,Benign,Benign,0.970000,0.262402,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,118.145.184.208,59998,
1757700178.461824,Benign,Benign,0.820000,0.276637,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,60826,10.128.0.5,22,
1757700181.455467,Benign,Benign,1.000000,0.028352,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,46054,74.125.201.95,443,
1757700181.556660,Benign,Benign,0.920000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,120.48.175.241,53724,
1757700187.564137,Benign,Benign,0.980000,0.382746,rf_confident,outlier,0.389098,0.389098,0.750,0,181.143.226.68,46856,10.128.0.5,22,
1757700190.661588,Benign,Benign,0.750000,0.337922,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,118.145.184.208,60826,
1757700190.693893,Benign,Benign,0.990000,0.395542,rf_confident,inlier,0.389098,0.389098,0.750,0,1.238.106.229,49361,10.128.0.5,22,
1757700191.551609,Benign,Benign,0.990000,0.312843,rf_confident,outlier,0.379100,0.379100,0.750,1,216.239.34.174,443,10.128.0.5,52436,
1757700196.702754,Benign,Benign,0.880000,0.322911,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,56560,10.128.0.5,22,
1757700199.778960,Benign,Benign,0.990000,0.384350,rf_confident,outlier,0.389098,0.389098,0.750,0,154.57.216.74,1955,10.128.0.5,22,
1757700201.559628,Benign,Benign,1.000000,0.383637,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757700201.593131,Benign,Benign,1.000000,0.383885,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757700203.570826,Benign,Benign,0.980000,0.278975,rf_confident,outlier,0.379100,0.379100,0.750,1,120.48.175.241,50676,10.128.0.5,22,
1757700205.941510,Benign,Benign,0.870000,0.386386,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,118.145.184.208,56560,
1757700209.020395,Benign,Benign,0.980000,0.363968,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,34574,10.128.0.5,22,
1757700209.575895,Benign,Benign,0.990000,0.299987,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,118.145.184.208,60826,
1757700213.581412,Benign,Benign,0.800000,0.183606,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,120.48.175.241,44256,
1757700213.618038,Benign,Benign,1.000000,0.361122,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,47466,74.125.126.95,443,
1757700218.195104,Benign,Benign,0.750000,0.289786,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,49888,10.128.0.5,22,
1757700221.592342,Benign,Benign,0.910000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,118.145.184.208,49432,
1757700224.546008,Benign,Benign,0.900000,0.329994,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,118.145.184.208,49888,
1757700227.597949,Benign,Benign,0.950000,0.353177,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,118.145.184.208,34574,
1757700231.592904,Benign,Benign,1.000000,0.245383,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757700231.625080,Benign,Benign,1.000000,0.235738,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757700236.646234,Benign,Benign,0.860000,0.199162,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,49500,10.128.0.5,22,
1757700243.603235,Benign,Benign,1.000000,0.396230,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,51432,169.254.169.254,123,
1757700245.610219,Benign,Benign,0.960000,0.230090,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,118.145.184.208,49888,
1757700245.841509,Benign,Benign,0.970000,0.298733,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,34466,10.128.0.5,22,
1757700255.072546,Benign,Benign,0.980000,0.404872,rf_confident,inlier,0.389098,0.389098,0.750,0,118.145.184.208,41830,10.128.0.5,22,
1757700255.612412,Benign,Benign,1.000000,-0.017912,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,46054,74.125.201.95,443,
1757700255.646666,Benign,Benign,0.900000,0.270771,rf_confident,outlier,0.379100,0.379100,0.750,1,118.145.184.208,49500,10.128.0.5,22,
1757700255.678881,Benign,Benign,0.910000,0.373690,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,118.145.184.208,49432,
1757700258.172845,Benign,Benign,0.940000,0.364005,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,52406,10.128.0.5,22,
1757700259.624451,Benign,Benign,0.980000,0.280600,rf_confident,outlier,0.379100,0.379100,0.750,1,120.48.175.241,44458,10.128.0.5,22,
1757700261.124902,Benign,Benign,0.950000,0.274300,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,57264,10.128.0.5,22,
1757700261.629343,Benign,Benign,1.000000,0.383703,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757700261.662812,Benign,Benign,1.000000,0.382432,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757700265.635653,Benign,Benign,1.000000,0.322607,rf_confident,outlier,0.379100,0.379100,0.750,1,118.145.184.208,34466,10.128.0.5,22,
1757700267.295093,Benign,Benign,0.920000,0.344469,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,57264,10.128.0.5,22,
1757700279.596676,Benign,Benign,0.890000,0.322980,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,43442,10.128.0.5,22,
1757700285.798170,Benign,Benign,1.000000,0.335968,rf_confident,outlier,0.389098,0.389098,0.750,0,35.235.245.130,41239,10.128.0.5,22,
1757700288.889077,Benign,Benign,0.930000,0.342052,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,60948,10.128.0.5,22,
1757700289.643483,Benign,Benign,1.000000,0.229547,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34576,
1757700289.677723,Benign,Benign,1.000000,0.233465,rf_confident,outlier,0.379100,0.379100,0.750,1,169.254.169.254,80,10.128.0.5,34580,
1757700291.646343,Benign,Benign,1.000000,0.322607,rf_confident,outlier,0.379100,0.379100,0.750,1,118.145.184.208,57264,10.128.0.5,22,
1757700295.067472,Benign,Benign,0.870000,0.356703,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,45822,10.128.0.5,22,
1757700299.649494,Benign,Benign,0.990000,0.303188,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,118.145.184.208,43442,
1757700301.205088,Benign,Benign,1.000000,-0.007658,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,46054,74.125.201.95,443,
1757700304.398465,Benign,Benign,0.990000,0.376602,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,53070,10.128.0.5,22,
1757700307.415305,Benign,Benign,0.870000,0.386386,rf_confident,outlier,0.389098,0.389098,0.750,0,10.128.0.5,22,118.145.184.208,45822,
1757700307.660046,Benign,Benign,0.760000,0.222198,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,118.145.184.208,60948,
1757700311.664146,Benign,Benign,0.880000,0.353520,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,47466,74.125.126.95,443,
1757700313.469820,Unknown/Anomaly,Benign,0.560000,0.326047,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,118.145.184.208,34578,10.128.0.5,22,
1757700316.559306,Unknown/Anomaly,Benign,0.740000,0.322509,routed_to_IF_outlier,outlier,0.389098,0.389098,0.750,0,74.125.126.95,443,10.128.0.5,47466,
1757700319.669962,Benign,Benign,0.870000,0.108528,rf_confident,outlier,0.379100,0.379100,0.750,1,120.48.175.241,46316,10.128.0.5,22,
1757700319.710264,Benign,Benign,1.000000,0.398794,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,51252,169.254.169.254,53,
1757700319.749610,Benign,Benign,1.000000,0.398794,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,53861,169.254.169.254,53,
1757700319.788057,Benign,Benign,1.000000,0.396041,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,51189,169.254.169.254,53,
1757700319.824796,Benign,Benign,1.000000,0.396041,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,40512,169.254.169.254,53,
1757700319.861848,Benign,Benign,0.880000,0.265772,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,45348,10.128.0.5,22,
1757700319.899134,Benign,Benign,1.000000,0.180822,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,43244,216.239.36.174,443,
1757700319.937999,Benign,Benign,1.000000,0.375100,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,34580,169.254.169.254,80,
1757700319.972721,Benign,Benign,1.000000,0.375100,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,34576,169.254.169.254,80,
1757700323.709033,Benign,Benign,0.940000,0.353177,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,118.145.184.208,53070,
1757700323.747622,Benign,Benign,0.990000,0.358919,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,22,120.48.175.241,50676,
1757700325.676116,Benign,Benign,0.980000,0.389987,rf_confident,inlier,0.389098,0.389098,0.750,0,103.67.78.53,58296,10.128.0.5,22,
1757700325.709956,Benign,Benign,0.930000,0.358700,rf_confident,outlier,0.389098,0.389098,0.750,0,118.145.184.208,45348,10.128.0.5,22,
1757700331.724666,Benign,Benign,0.920000,0.385192,rf_confident,inlier,0.379100,0.379100,0.750,1,35.235.245.130,41239,10.128.0.5,22,
1757700331.762153,Benign,Benign,1.000000,0.395723,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,51580,169.254.169.254,53,
1757700331.800223,Benign,Benign,1.000000,0.395723,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,39896,169.254.169.254,53,
1757700331.840346,Benign,Benign,1.000000,0.394354,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,39659,169.254.169.254,53,
1757700331.877030,Benign,Benign,1.000000,0.393303,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,58809,169.254.169.254,53,
1757700331.915207,Benign,Benign,0.890000,0.168211,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,43414,192.178.129.102,443,
1757700331.951651,Benign,Benign,1.000000,0.399910,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,42221,169.254.169.254,53,
1757700331.987276,Benign,Benign,1.000000,0.388566,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,38851,169.254.169.254,53,
1757700332.022352,Benign,Benign,1.000000,0.394587,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,43991,169.254.169.254,53,
1757700332.057552,Benign,Benign,1.000000,0.100403,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,51278,216.239.36.174,443,
1757700332.093843,Benign,Benign,1.000000,0.395153,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,40700,169.254.169.254,53,
1757700332.129560,Benign,Benign,1.000000,0.392361,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,42122,169.254.169.254,53,
1757700332.167209,Benign,Benign,1.000000,0.398045,rf_confident,inlier,0.379100,0.379100,0.750,1,10.128.0.5,59416,169.254.169.254,53,
1757700332.200752,Benign,Benign,0.980000,0.104724,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,45756,216.239.34.174,443,
1757700332.238219,Benign,Benign,0.950000,0.244516,rf_confident,outlier,0.379100,0.379100,0.750,1,10.128.0.5,50642,169.254.169.254,80,
